	Latitude	Longitude	Analysis Type	Accelerometer Location	Direction	Value	Frequency(Hz)	Time	Speed	Route	Speed Bracket	Nearest Station	Exceedence Instance
157	-37.8756837963	144.725058886	Base Acceleration	Bogie 1	Vertical	-0.805797571133		844.899999999	105.533333706	Werribee	100-110	Hoppers Crossing Station	1
158	-37.8760072963	144.723778986	Base Acceleration	Bogie 1	Vertical	-0.832655944674		848.619999999	107.129014791	Werribee	100-110	Hoppers Crossing Station	1
159	-37.8774702963	144.718005386	Base Acceleration	Bogie 1	Vertical	-0.80033890619		866.169999999	111.01495007	Werribee	110-120	Hoppers Crossing Station	1
160	-37.8777058963	144.717066886	Base Acceleration	Bogie 1	Vertical	-0.873743085271		869.299999999	111.131903061	Werribee	110-120	Hoppers Crossing Station	1
161	-37.8778755963	144.716401586	Base Acceleration	Bogie 1	Vertical	-0.839601560676		871.319999999	111.025755119	Werribee	110-120	Hoppers Crossing Station	1
162	-37.8790038963	144.712015486	Base Acceleration	Bogie 1	Vertical	-0.809013263645		884.319999999	108.937395282	Werribee	100-110	Hoppers Crossing Station	1
163	-37.8874667963	144.690865586	Base Acceleration	Bogie 1	Vertical	-0.808192834072		1064.26	93.5730798875	Werribee	90-100	Hoppers Crossing Station	1
164	-37.8882580963	144.688924586	Base Acceleration	Bogie 1	Vertical	-0.918202387435		1071.41	98.2856961878	Werribee	90-100	Hoppers Crossing Station	1
165	-37.8887550963	144.687692086	Base Acceleration	Bogie 1	Vertical	-0.815596495849		1075.8	100.359332847	Werribee	100-110	Hoppers Crossing Station	1
166	-37.8894065963	144.686090586	Base Acceleration	Bogie 1	Vertical	-0.829424302762		1081.62	102.478930712	Werribee	100-110	Hoppers Crossing Station	1
167	-37.8905365963	144.683297786	Base Acceleration	Bogie 1	Vertical	-0.842766933222		1091.13	104.653283045	Werribee	100-110	Hoppers Crossing Station	1
168	-37.8925118963	144.678434186	Base Acceleration	Bogie 1	Vertical	-0.810118644677		1108.3	93.204879515	Werribee	90-100	Werribee Station	1
169	-37.8894437963	144.685902486	Base Acceleration	Bogie 1	Vertical	-0.833825164895		1948.69	102.307910083	Werribee	100-110	Hoppers Crossing Station	1
170	-37.8731858963	144.734789486	Base Acceleration	Bogie 1	Vertical	0.817559628448		2231.09	98.7648343687	Werribee	90-100	Aircraft Station	1
171	-37.8582048963	144.794094186	Base Acceleration	Bogie 1	Vertical	-0.867272376095		2686.70000001	100.223771976	Werribee	100-110	Westona Station	1
172	-37.8574150963	144.797205686	Base Acceleration	Bogie 1	Vertical	-0.813628544871		2696.83000001	102.311069982	Werribee	100-110	Westona Station	1
173	-37.8527177963	144.815824286	Base Acceleration	Bogie 1	Vertical	-0.82722399779		2755.03000001	111.898307701	Werribee	110-120	Westona Station	1
174	-37.8525983963	144.816295086	Base Acceleration	Bogie 1	Vertical	-0.893439542069		2756.38000001	112.652718307	Werribee	110-120	Westona Station	1
175	-37.8524087963	144.817040086	Base Acceleration	Bogie 1	Vertical	-0.891009592693		2758.66000001	112.696535914	Werribee	110-120	Westona Station	1
176	-37.8513722963	144.821143186	Base Acceleration	Bogie 1	Vertical	-0.808416095294		2770.69000001	114.504888204	Werribee	110-120	Westona Station	1
177	-37.8512501963	144.821626186	Base Acceleration	Bogie 1	Vertical	-0.844241682691		2771.99000001	115.22185912	Werribee	110-120	Westona Station	1
178	-37.8500343463	144.826439236	Base Acceleration	Bogie 1	Vertical	-0.813782688862		2786.17000001	111.479265521	Werribee	110-120	Altona Station	1
179	-37.8499316963	144.826880686	Base Acceleration	Bogie 1	Vertical	-0.882716137747		2787.52000001	110.89501908	Werribee	110-120	Altona Station	1
180	-37.8498120963	144.827347486	Base Acceleration	Bogie 1	Vertical	-0.832898994331		2788.86000001	110.558237942	Werribee	110-120	Altona Station	1
181	-37.8485706963	144.832258486	Base Acceleration	Bogie 1	Vertical	-0.824683592195		2803.82000001	107.629800606	Werribee	100-110	Altona Station	1
182	-37.8480055963	144.834517086	Base Acceleration	Bogie 1	Vertical	-0.889421036623		2810.87000001	106.771617532	Werribee	100-110	Altona Station	1
183	-37.8464872963	144.842694786	Base Acceleration	Bogie 2	Vertical	0.81374149356		160.23	93.1060414494	Werribee	90-100	Seaholme Station	1
184	-37.8473826963	144.837074786	Base Acceleration	Bogie 2	Vertical	0.836394078691		179.19	100.934553648	Werribee	100-110	Seaholme Station	1
185	-37.8480348963	144.834496886	Base Acceleration	Bogie 2	Vertical	-0.879540240496		187.64	103.350788132	Werribee	100-110	Altona Station	1
186	-37.8483490963	144.833252286	Base Acceleration	Bogie 2	Vertical	0.890322001017		191.47	103.571088298	Werribee	100-110	Altona Station	1
187	-37.8487250963	144.831738386	Base Acceleration	Bogie 2	Vertical	0.853818159935		196.28	105.055771095	Werribee	100-110	Altona Station	1
188	-37.8493053963	144.829459786	Base Acceleration	Bogie 2	Vertical	0.813998561851		203.53	105.951209231	Werribee	100-110	Altona Station	1
189	-37.8495302963	144.828686586	Base Acceleration	Bogie 2	Vertical	-0.809039524638		205.61	105.178546284	Werribee	100-110	Altona Station	1
190	-37.8504021963	144.825119586	Base Acceleration	Bogie 2	Vertical	0.805922401304		216.86	109.300133128	Werribee	100-110	Altona Station	1
191	-37.8506984963	144.823923186	Base Acceleration	Bogie 2	Vertical	0.82018448498		220.64	110.049044595	Werribee	110-120	Altona Station	1
192	-37.8519861963	144.818849086	Base Acceleration	Bogie 2	Vertical	0.941494136931		235.51	112.159610477	Werribee	110-120	Westona Station	1
193	-37.8523276963	144.817501686	Base Acceleration	Bogie 2	Vertical	0.843163874791		239.68	112.295063046	Werribee	110-120	Westona Station	1
194	-37.8524966963	144.816822686	Base Acceleration	Bogie 2	Vertical	0.804631277794		241.73	112.603170733	Werribee	110-120	Westona Station	1
195	-37.8527359963	144.815872186	Base Acceleration	Bogie 2	Vertical	0.843738050587		244.3	113.113012406	Werribee	110-120	Westona Station	1
196	-37.8530448963	144.814643086	Base Acceleration	Bogie 2	Vertical	0.817399048626		247.88	113.116711079	Werribee	110-120	Westona Station	1
197	-37.8532176963	144.813964486	Base Acceleration	Bogie 2	Vertical	-0.89383431597		250.22	113.152358386	Werribee	110-120	Westona Station	1
198	-37.8533356963	144.813488336	Base Acceleration	Bogie 2	Vertical	0.831375939797		251.45	113.07632815	Werribee	110-120	Westona Station	1
199	-37.8535599963	144.812605886	Base Acceleration	Bogie 2	Vertical	0.968380142004		254.0	113.525035993	Werribee	110-120	Westona Station	1
200	-37.8536987963	144.812063086	Base Acceleration	Bogie 2	Vertical	0.806867836978		255.46	113.402311866	Werribee	110-120	Westona Station	1
201	-37.8539052963	144.811237586	Base Acceleration	Bogie 2	Vertical	-0.812052910229		258.06	113.04086845	Werribee	110-120	Westona Station	1
202	-37.8540427963	144.810699586	Base Acceleration	Bogie 2	Vertical	0.905269504378		259.83	112.945492191	Werribee	110-120	Westona Station	1
203	-37.8543961963	144.809349186	Base Acceleration	Bogie 2	Vertical	-0.83577311912		263.7	113.313594503	Werribee	110-120	Westona Station	1
204	-37.8552292963	144.806048786	Base Acceleration	Bogie 2	Vertical	0.853167919596		273.2	115.199517266	Werribee	110-120	Westona Station	1
205	-37.8554296963	144.805204886	Base Acceleration	Bogie 2	Vertical	0.802884124285		275.7	115.758614144	Werribee	110-120	Westona Station	1
206	-37.8557779963	144.803821686	Base Acceleration	Bogie 2	Vertical	0.839333780321		279.58	114.882775737	Werribee	110-120	Westona Station	1
207	-37.8559172963	144.803272386	Base Acceleration	Bogie 2	Vertical	0.867196023698		281.13	114.238657239	Werribee	110-120	Westona Station	1
208	-37.8560960963	144.802586386	Base Acceleration	Bogie 2	Vertical	0.8072135243		283.38	113.700631243	Werribee	110-120	Westona Station	1
209	-37.8563384963	144.801629486	Base Acceleration	Bogie 2	Vertical	1.029439853		285.93	113.149451809	Werribee	110-120	Westona Station	1
210	-37.8567451963	144.800007486	Base Acceleration	Bogie 2	Vertical	-0.824559595876		290.94	111.620322568	Werribee	110-120	Westona Station	1
211	-37.8570127963	144.798935486	Base Acceleration	Bogie 2	Vertical	0.80217736939		294.15	111.587598481	Werribee	110-120	Westona Station	1
212	-37.8571827963	144.798265586	Base Acceleration	Bogie 2	Vertical	0.837937742467		295.9	110.721973909	Werribee	110-120	Westona Station	1
213	-37.8581907963	144.794279886	Base Acceleration	Bogie 2	Vertical	-0.893847409527		308.16	109.051268741	Werribee	100-110	Westona Station	1
214	-37.8586458963	144.792460586	Base Acceleration	Bogie 2	Vertical	0.808817733359		313.56	107.836145537	Werribee	100-110	Laverton Station	1
215	-37.8590090963	144.791044086	Base Acceleration	Bogie 2	Vertical	0.803627582091		318.15	106.408069672	Werribee	100-110	Laverton Station	1
216	-37.8591678963	144.790403586	Base Acceleration	Bogie 2	Vertical	-0.827185324986		320.07	105.961902123	Werribee	100-110	Laverton Station	1
217	-37.8594859963	144.789132586	Base Acceleration	Bogie 2	Vertical	0.818679302956		323.96	105.091547827	Werribee	100-110	Laverton Station	1
218	-37.8605278963	144.785026186	Base Acceleration	Bogie 2	Vertical	0.860505888401		337.02	102.121684511	Werribee	100-110	Laverton Station	1
219	-37.8750534963	144.727560586	Base Acceleration	Bogie 2	Vertical	0.83014442412		836.589999999	101.944593411	Werribee	100-110	Hoppers Crossing Station	1
220	-37.8753964963	144.726194886	Base Acceleration	Bogie 2	Vertical	0.802899939246		841.329999999	104.258195983	Werribee	100-110	Hoppers Crossing Station	1
221	-37.8756837963	144.725058886	Base Acceleration	Bogie 2	Vertical	0.811908282171		844.689999999	105.644287914	Werribee	100-110	Hoppers Crossing Station	1
222	-37.8759750963	144.723907286	Base Acceleration	Bogie 2	Vertical	0.846497064044		848.389999999	107.028356117	Werribee	100-110	Hoppers Crossing Station	1
223	-37.8762368963	144.722874986	Base Acceleration	Bogie 2	Vertical	0.816152356258		851.639999999	107.848526921	Werribee	100-110	Hoppers Crossing Station	1
224	-37.8764704963	144.721964686	Base Acceleration	Bogie 2	Vertical	0.85722682009		854.509999999	108.395016058	Werribee	100-110	Hoppers Crossing Station	1
225	-37.8772682963	144.718800486	Base Acceleration	Bogie 2	Vertical	0.823796267636		864.099999999	109.745732028	Werribee	100-110	Hoppers Crossing Station	1
226	-37.8774192963	144.718203386	Base Acceleration	Bogie 2	Vertical	0.829749107972		865.749999999	111.02232078	Werribee	110-120	Hoppers Crossing Station	1
227	-37.8775376963	144.717738686	Base Acceleration	Bogie 2	Vertical	0.846213395901		867.099999999	110.91324117	Werribee	110-120	Hoppers Crossing Station	1
228	-37.8776722963	144.717202686	Base Acceleration	Bogie 2	Vertical	0.819702458028		868.729999999	110.940433414	Werribee	110-120	Hoppers Crossing Station	1
229	-37.8778755963	144.716401586	Base Acceleration	Bogie 2	Vertical	0.927301112746		871.309999999	111.022476998	Werribee	110-120	Hoppers Crossing Station	1
230	-37.8780617963	144.715669536	Base Acceleration	Bogie 2	Vertical	0.86026162377		873.349999999	111.268102226	Werribee	110-120	Hoppers Crossing Station	1
231	-37.8782108963	144.715068986	Base Acceleration	Bogie 2	Vertical	0.81201750614		875.219999999	111.292681156	Werribee	110-120	Hoppers Crossing Station	1
232	-37.8788516963	144.712534786	Base Acceleration	Bogie 2	Vertical	0.839715050733		882.829999999	109.540586487	Werribee	100-110	Hoppers Crossing Station	1
233	-37.8790038963	144.712015486	Base Acceleration	Bogie 2	Vertical	-0.88616056482		884.209999999	109.049417741	Werribee	100-110	Hoppers Crossing Station	1
234	-37.8792962963	144.711129186	Base Acceleration	Bogie 2	Vertical	0.807712631163		887.209999999	107.604026735	Werribee	100-110	Hoppers Crossing Station	1
235	-37.8794726963	144.710633986	Base Acceleration	Bogie 2	Vertical	0.805571973271		888.639999999	106.76802048	Werribee	100-110	Hoppers Crossing Station	1
236	-37.8870874963	144.691805186	Base Acceleration	Bogie 2	Vertical	0.860549882533		1060.64	91.5920191137	Werribee	90-100	Hoppers Crossing Station	1
237	-37.8873821963	144.691077186	Base Acceleration	Bogie 2	Vertical	0.840795465989		1063.47	92.9394204662	Werribee	90-100	Hoppers Crossing Station	1
238	-37.8882125963	144.689034686	Base Acceleration	Bogie 2	Vertical	0.807254882225		1071.22	98.1093359539	Werribee	90-100	Hoppers Crossing Station	1
239	-37.8884828963	144.688367886	Base Acceleration	Bogie 2	Vertical	0.803057403251		1073.33	99.129961884	Werribee	90-100	Hoppers Crossing Station	1
240	-37.8887087963	144.687804286	Base Acceleration	Bogie 2	Vertical	-0.837114473452		1075.69	100.462331065	Werribee	100-110	Hoppers Crossing Station	1
241	-37.8888939963	144.687352686	Base Acceleration	Bogie 2	Vertical	0.938369724849		1077.16	100.901425751	Werribee	100-110	Hoppers Crossing Station	1
242	-37.8891256963	144.686782386	Base Acceleration	Bogie 2	Vertical	0.806302893833		1078.96	101.741754427	Werribee	100-110	Hoppers Crossing Station	1
243	-37.8894065963	144.686090586	Base Acceleration	Bogie 2	Vertical	0.926811632628		1081.61	102.47520576	Werribee	100-110	Hoppers Crossing Station	1
244	-37.8895916963	144.685627586	Base Acceleration	Bogie 2	Vertical	0.869938225608		1083.16	103.028578452	Werribee	100-110	Hoppers Crossing Station	1
245	-37.8897806963	144.685162286	Base Acceleration	Bogie 2	Vertical	0.828589838451		1084.53	103.200512377	Werribee	100-110	Hoppers Crossing Station	1
246	-37.8902051963	144.684113486	Base Acceleration	Bogie 2	Vertical	0.851389558146		1088.38	103.961379834	Werribee	100-110	Hoppers Crossing Station	1
247	-37.8904890963	144.683416386	Base Acceleration	Bogie 2	Vertical	0.822985269547		1090.75	104.435466611	Werribee	100-110	Hoppers Crossing Station	1
248	-37.8906792963	144.682945186	Base Acceleration	Bogie 2	Vertical	0.885934971689		1092.12	104.428680114	Werribee	100-110	Hoppers Crossing Station	1
249	-37.8909689963	144.682241786	Base Acceleration	Bogie 2	Vertical	0.808068584327		1094.63	104.431574986	Werribee	100-110	Hoppers Crossing Station	1
250	-37.8919487963	144.679840386	Base Acceleration	Bogie 2	Vertical	0.806654520906		1103.16	97.50112185	Werribee	90-100	Werribee Station	1
251	-37.8925118963	144.678434186	Base Acceleration	Bogie 2	Vertical	0.803700891503		1108.28	93.217602772	Werribee	90-100	Werribee Station	1
252	-37.8896531963	144.685388386	Base Acceleration	Bogie 2	Vertical	0.87981887977		1946.95	101.639519087	Werribee	100-110	Hoppers Crossing Station	1
253	-37.8894669963	144.685845286	Base Acceleration	Bogie 2	Vertical	1.03952270855		1948.52	102.201106087	Werribee	100-110	Hoppers Crossing Station	1
254	-37.8888821963	144.687283286	Base Acceleration	Bogie 2	Vertical	0.816834306156		1953.71	101.31679807	Werribee	100-110	Hoppers Crossing Station	1
255	-37.8764737963	144.721781686	Base Acceleration	Bogie 2	Vertical	0.811709059144		2186.73	91.7379463005	Werribee	90-100	Hoppers Crossing Station	1
256	-37.8732007963	144.734729986	Base Acceleration	Bogie 2	Vertical	0.804965730467		2230.97	98.7202626404	Werribee	90-100	Aircraft Station	1
257	-37.8727803963	144.736385586	Base Acceleration	Bogie 2	Vertical	0.82960980575		2236.44	97.1851152476	Werribee	90-100	Aircraft Station	1
258	-37.8582364963	144.793969286	Base Acceleration	Bogie 2	Vertical	0.846155979567		2686.32000001	100.826331805	Werribee	100-110	Westona Station	1
259	-37.8574302963	144.797144086	Base Acceleration	Bogie 2	Vertical	0.820003199751		2696.65000001	102.375172849	Werribee	100-110	Westona Station	1
260	-37.8567611963	144.799805286	Base Acceleration	Bogie 2	Vertical	0.805598615992		2705.19000001	103.257706572	Werribee	100-110	Westona Station	1
261	-37.8564334963	144.801111686	Base Acceleration	Bogie 2	Vertical	0.80183086302		2709.51000001	103.535854792	Werribee	100-110	Westona Station	1
262	-37.8527525963	144.815690786	Base Acceleration	Bogie 2	Vertical	-0.854671361626		2754.76000001	111.862437205	Werribee	110-120	Westona Station	1
263	-37.8526317963	144.816160086	Base Acceleration	Bogie 2	Vertical	0.87689225078		2755.99000001	112.516933034	Werribee	110-120	Westona Station	1
264	-37.8525114963	144.816632586	Base Acceleration	Bogie 2	Vertical	0.805112350914		2757.54000001	112.578242438	Werribee	110-120	Westona Station	1
265	-37.8524004463	144.817073936	Base Acceleration	Bogie 2	Vertical	-1.59003028732		2758.77000001	112.782342151	Werribee	110-120	Westona Station	1
266	-37.8518733963	144.819147986	Base Acceleration	Bogie 2	Vertical	0.884346944912		2764.95000001	113.563584318	Werribee	110-120	Westona Station	1
267	-37.8515443963	144.820451986	Base Acceleration	Bogie 2	Vertical	0.811955067071		2768.66000001	114.235413397	Werribee	110-120	Westona Station	1
268	-37.8514072963	144.821004086	Base Acceleration	Bogie 2	Vertical	0.901262441285		2770.33000001	114.588373033	Werribee	110-120	Westona Station	1
269	-37.8512853963	144.821487186	Base Acceleration	Bogie 2	Vertical	0.899471351748		2771.59000001	115.038412772	Werribee	110-120	Westona Station	1
270	-37.8500426963	144.826405186	Base Acceleration	Bogie 2	Vertical	-0.86635568264		2786.07000001	111.462871479	Werribee	110-120	Altona Station	1
271	-37.8499316963	144.826880686	Base Acceleration	Bogie 2	Vertical	-0.899960101132		2787.41000001	110.996662116	Werribee	110-120	Altona Station	1
272	-37.8498120963	144.827347486	Base Acceleration	Bogie 2	Vertical	-1.10406127492		2788.78000001	110.640494964	Werribee	110-120	Altona Station	1
273	-37.8488876963	144.831026986	Base Acceleration	Bogie 2	Vertical	0.818568023827		2800.00000001	108.00387619	Werribee	100-110	Altona Station	1
274	-37.8485706963	144.832258486	Base Acceleration	Bogie 2	Vertical	0.897342359717		2803.81000001	107.629007803	Werribee	100-110	Altona Station	1
275	-37.8484224963	144.832839286	Base Acceleration	Bogie 2	Vertical	0.805090127309		2805.69000001	107.441303551	Werribee	100-110	Altona Station	1
276	-37.8482734963	144.833419586	Base Acceleration	Bogie 2	Vertical	-0.805019965571		2807.47000001	107.666760382	Werribee	100-110	Altona Station	1
277	-37.8480218963	144.834452586	Base Acceleration	Bogie 2	Vertical	0.816499199772		2810.67000001	106.675506136	Werribee	100-110	Altona Station	1
278	-37.8478916963	144.834962186	Base Acceleration	Bogie 2	Vertical	0.81969332284		2812.22000001	106.484817974	Werribee	100-110	Altona Station	1
