,Time,GPS Latitude,GPS Longitude,Speed,Date Route,Series_x,Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,direction,Speed_y,Route,Exceedence Instance,Series_y,Date Exc,Speed Bracket,Nearest Station,Series,Run
192354,1925.05,-37.8567613,144.7997976,104.4816931,23/10/2015,1,-37.8567613,144.7997976,Caution Base Acceleration,Bogie 2,Vertical,0.703225602,Up,104.4816931,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
192669,1928.2,-37.8565037,144.8008064,104.9872859,23/10/2015,1,-37.8565037,144.8008064,Caution Base Acceleration,Bogie 2,Vertical,0.753920141,Up,104.9872859,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
192678,1928.29,-37.8565037,144.8008064,105.07597,23/10/2015,1,-37.8565037,144.8008064,Base Acceleration,Bogie 2,Vertical,-0.803441539,Up,105.07597,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
192689,1928.4,-37.8564711,144.8009332,105.2348744,23/10/2015,1,-37.8564711,144.8009332,Caution Base Acceleration,Bogie 1,Vertical,-0.688240847,Up,105.2348744,Werribee,1,2,23/10/2015,100-110,Westona Station,2,1
196912,1970.63,-37.8529935,144.8147164,113.4471009,23/10/2015,1,-37.8529935,144.8147164,Caution Base Acceleration,Bogie 2,Vertical,0.726302242,Up,113.4471009,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197049,1972,-37.8528553,144.8152647,113.9757636,23/10/2015,1,-37.8528553,144.8152647,Caution Average Peak to Peak,Bogie 2,Vertical,0.428547568,Up,113.9757636,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197200,1973.51,-37.8527509,144.8156752,114.2699333,23/10/2015,1,-37.8527509,144.8156752,Caution Base Acceleration,Bogie 2,Vertical,0.681429269,Up,114.2699333,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197210,1973.61,-37.8527165,144.8158131,114.2762443,23/10/2015,1,-37.8527165,144.8158131,Caution Average Peak to Peak,Bogie 2,Vertical,0.429458014,Up,114.2762443,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197218,1973.69,-37.8527165,144.8158131,114.2691983,23/10/2015,1,-37.8527165,144.8158131,Base Acceleration,Bogie 2,Vertical,0.901690841,Up,114.2691983,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197219,1973.7,-37.8527165,144.8158131,114.2679603,23/10/2015,1,-37.8527165,144.8158131,Caution Base Acceleration,Bogie 1,Vertical,-0.765560842,Up,114.2679603,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197220,1973.71,-37.8527165,144.8158131,114.2666934,23/10/2015,1,-37.8527165,144.8158131,Base Acceleration,Bogie 1,Vertical,-0.865387772,Up,114.2666934,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197324,1974.75,-37.8526457,144.8160879,114.2377245,23/10/2015,1,-37.8526457,144.8160879,Average Peak to Peak,Bogie 2,Vertical,0.514363936,Up,114.2377245,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197333,1974.84,-37.8526111,144.8162254,114.2009853,23/10/2015,1,-37.8526111,144.8162254,Caution Base Acceleration,Bogie 2,Vertical,0.69037003,Up,114.2009853,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197372,1975.23,-37.8525753,144.816362,114.3942514,23/10/2015,1,-37.8525753,144.816362,Caution Average Peak to Peak,Bogie 1,Vertical,0.434909415,Up,114.3942514,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197449,1976,-37.8525036,144.8166397,115.0204716,23/10/2015,1,-37.8525036,144.8166397,Average Peak to Peak,Bogie 2,Vertical,0.628559522,Up,115.0204716,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197532,1976.83,-37.8524328,144.8169174,114.8453523,23/10/2015,1,-37.8524328,144.8169174,Caution Base Acceleration,Bogie 2,Vertical,-0.709301455,Up,114.8453523,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197571,1977.22,-37.8523977,144.8170557,115.0558877,23/10/2015,1,-37.8523977,144.8170557,Base Acceleration,Bogie 2,Vertical,0.912352516,Up,115.0558877,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197572,1977.23,-37.8523977,144.8170557,115.0687676,23/10/2015,1,-37.8523977,144.8170557,Caution Base Acceleration,Bogie 1,Vertical,-0.798347292,Up,115.0687676,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197573,1977.24,-37.8523977,144.8170557,115.0817594,23/10/2015,1,-37.8523977,144.8170557,Caution Average Peak to Peak,Bogie 2,Vertical,0.491980763,Up,115.0817594,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197574,1977.24,-37.8523977,144.8170557,115.0817594,23/10/2015,1,-37.8523977,144.8170557,Base Acceleration,Bogie 1,Vertical,-0.949389916,Up,115.0817594,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
197727,1978.77,-37.8522593,144.81761,115.1001565,23/10/2015,1,-37.8522593,144.81761,Caution Average Peak to Peak,Bogie 2,Vertical,0.442006251,Up,115.1001565,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198214,1983.64,-37.8518475,144.8192633,114.0893132,23/10/2015,1,-37.8518475,144.8192633,Caution Base Acceleration,Bogie 2,Vertical,0.682751711,Up,114.0893132,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198489,1986.39,-37.8516033,144.8202226,113.5720313,23/10/2015,1,-37.8516033,144.8202226,Caution Average Peak to Peak,Bogie 2,Vertical,0.432196397,Up,113.5720313,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198558,1987.08,-37.8515687,144.8203596,113.6587712,23/10/2015,1,-37.8515687,144.8203596,Caution Base Acceleration,Bogie 2,Vertical,-0.701913771,Up,113.6587712,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198567,1987.17,-37.8515687,144.8203596,113.575509,23/10/2015,1,-37.8515687,144.8203596,Base Acceleration,Bogie 2,Vertical,0.814859152,Up,113.575509,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198589,1987.39,-37.8515354,144.820497,113.3956699,23/10/2015,1,-37.8515354,144.820497,Caution Base Acceleration,Bogie 1,Vertical,-0.694403177,Up,113.3956699,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198618,1987.68,-37.8515017,144.8206328,113.4048123,23/10/2015,1,-37.8515017,144.8206328,Average Peak to Peak,Bogie 2,Vertical,0.509726404,Up,113.4048123,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198753,1989.03,-37.8513986,144.8210415,113.1447682,23/10/2015,1,-37.8513986,144.8210415,Caution Base Acceleration,Bogie 2,Vertical,0.705906756,Up,113.1447682,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198754,1989.04,-37.8513986,144.8210415,113.1450711,23/10/2015,1,-37.8513986,144.8210415,Base Acceleration,Bogie 2,Vertical,0.885825563,Up,113.1450711,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198755,1989.05,-37.8513986,144.8210415,113.1453975,23/10/2015,1,-37.8513986,144.8210415,Caution Base Acceleration,Bogie 1,Vertical,-0.777519549,Up,113.1453975,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198756,1989.06,-37.8513986,144.8210415,113.1457403,23/10/2015,1,-37.8513986,144.8210415,Base Acceleration,Bogie 1,Vertical,-0.873967276,Up,113.1457403,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198774,1989.24,-37.8513653,144.8211775,113.1484896,23/10/2015,1,-37.8513653,144.8211775,Average Peak to Peak,Bogie 2,Vertical,0.520836893,Up,113.1484896,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198887,1990.37,-37.8512601,144.8215847,112.9409963,23/10/2015,1,-37.8512601,144.8215847,Base Acceleration,Bogie 1,Vertical,-0.952098896,Up,112.9409963,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198888,1990.37,-37.8512601,144.8215847,112.9409963,23/10/2015,1,-37.8512601,144.8215847,Base Acceleration,Bogie 2,Vertical,1.158565878,Up,112.9409963,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198890,1990.39,-37.8512601,144.8215847,112.941622,23/10/2015,1,-37.8512601,144.8215847,Caution Base Acceleration,Bogie 1,Vertical,-0.698696956,Up,112.941622,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198909,1990.58,-37.8512601,144.8215847,112.9544721,23/10/2015,1,-37.8512601,144.8215847,Caution Base Acceleration,Bogie 2,Vertical,0.761280038,Up,112.9544721,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198935,1990.84,-37.8512261,144.8217204,112.9473333,23/10/2015,1,-37.8512261,144.8217204,Average Peak to Peak,Bogie 2,Vertical,0.50806761,Up,112.9473333,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
198964,1991.13,-37.8512261,144.8217204,112.8206774,23/10/2015,1,-37.8512261,144.8217204,Caution Average Peak to Peak,Bogie 2,Vertical,0.495078501,Up,112.8206774,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
199145,1992.94,-37.8510556,144.822397,112.2247129,23/10/2015,1,-37.8510556,144.822397,Caution Base Acceleration,Bogie 2,Vertical,0.705123682,Up,112.2247129,Werribee,1,2,23/10/2015,110-120,Westona Station,2,1
200182,2003.31,-37.850184,144.8258619,109.2614333,23/10/2015,1,-37.850184,144.8258619,Caution Average Peak to Peak,Bogie 2,Vertical,0.429888508,Up,109.2614333,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200330,2004.79,-37.8500523,144.8263867,108.9281909,23/10/2015,1,-37.8500523,144.8263867,Caution Average Peak to Peak,Bogie 2,Vertical,0.496577984,Up,108.9281909,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200339,2004.88,-37.8500523,144.8263867,108.9574173,23/10/2015,1,-37.8500523,144.8263867,Average Peak to Peak,Bogie 2,Vertical,0.506494265,Up,108.9574173,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200357,2005.06,-37.8500523,144.8263867,108.9810987,23/10/2015,1,-37.8500523,144.8263867,Caution Base Acceleration,Bogie 2,Vertical,0.689215581,Up,108.9810987,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200359,2005.08,-37.8500523,144.8263867,108.9781972,23/10/2015,1,-37.8500523,144.8263867,Caution Average Peak to Peak,Bogie 1,Vertical,0.427087867,Up,108.9781972,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200368,2005.17,-37.8500523,144.8263867,108.9486937,23/10/2015,1,-37.8500523,144.8263867,Base Acceleration,Bogie 2,Vertical,-0.829438817,Up,108.9486937,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200369,2005.18,-37.850019,144.8265177,108.9437872,23/10/2015,1,-37.850019,144.8265177,Caution Base Acceleration,Bogie 1,Vertical,0.747159316,Up,108.9437872,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200437,2005.86,-37.8499864,144.8266475,108.5247251,23/10/2015,1,-37.8499864,144.8266475,Base Acceleration,Bogie 1,Vertical,-0.845247904,Up,108.5247251,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200488,2006.37,-37.8499214,144.826909,108.3877837,23/10/2015,1,-37.8499214,144.826909,Base Acceleration,Bogie 2,Vertical,-1.092386137,Up,108.3877837,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200495,2006.44,-37.8499214,144.826909,108.3370976,23/10/2015,1,-37.8499214,144.826909,Caution Base Acceleration,Bogie 2,Vertical,0.793700306,Up,108.3370976,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200497,2006.46,-37.8499214,144.826909,108.3221269,23/10/2015,1,-37.8499214,144.826909,Average Peak to Peak,Bogie 2,Vertical,0.612896196,Up,108.3221269,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200498,2006.47,-37.8499214,144.826909,108.314625,23/10/2015,1,-37.8499214,144.826909,Caution Average Peak to Peak,Bogie 1,Vertical,0.45694421,Up,108.314625,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200618,2007.67,-37.8498228,144.8273,108.5155212,23/10/2015,1,-37.8498228,144.8273,Caution Base Acceleration,Bogie 1,Vertical,-0.684394219,Up,108.5155212,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200648,2007.97,-37.8497888,144.8274301,108.5305794,23/10/2015,1,-37.8497888,144.8274301,Caution Base Acceleration,Bogie 2,Vertical,-0.753352511,Up,108.5305794,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200654,2008.03,-37.8497888,144.8274301,108.5175222,23/10/2015,1,-37.8497888,144.8274301,Base Acceleration,Bogie 2,Vertical,0.954305981,Up,108.5175222,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200655,2008.04,-37.8497888,144.8274301,108.5147311,23/10/2015,1,-37.8497888,144.8274301,Base Acceleration,Bogie 1,Vertical,-0.820084509,Up,108.5147311,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200656,2008.05,-37.8497888,144.8274301,108.5117629,23/10/2015,1,-37.8497888,144.8274301,Average Peak to Peak,Bogie 2,Vertical,0.618197574,Up,108.5117629,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200657,2008.05,-37.8497888,144.8274301,108.5117629,23/10/2015,1,-37.8497888,144.8274301,Caution Average Peak to Peak,Bogie 1,Vertical,0.467467491,Up,108.5117629,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200811,2009.59,-37.8496561,144.8279524,108.1891186,23/10/2015,1,-37.8496561,144.8279524,Average Peak to Peak,Bogie 2,Vertical,0.524632239,Up,108.1891186,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200839,2009.87,-37.8496561,144.8279524,107.8787205,23/10/2015,1,-37.8496561,144.8279524,Caution Average Peak to Peak,Bogie 2,Vertical,0.499688873,Up,107.8787205,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
200897,2010.45,-37.8495899,144.8282133,108.3931596,23/10/2015,1,-37.8495899,144.8282133,Caution Base Acceleration,Bogie 2,Vertical,0.688269632,Up,108.3931596,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
201500,2016.48,-37.8491127,144.8301143,109.2393577,23/10/2015,1,-37.8491127,144.8301143,Caution Base Acceleration,Bogie 2,Vertical,-0.695871408,Up,109.2393577,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
201509,2016.57,-37.84909505,144.8301785,109.2403484,23/10/2015,1,-37.84909505,144.8301785,Base Acceleration,Bogie 2,Vertical,0.818956483,Up,109.2403484,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
201815,2019.63,-37.8488481,144.8311523,109.7102211,23/10/2015,1,-37.8488481,144.8311523,Caution Base Acceleration,Bogie 2,Vertical,0.69268254,Up,109.7102211,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
201942,2020.9,-37.848746,144.8315512,110.1118351,23/10/2015,1,-37.848746,144.8315512,Caution Average Peak to Peak,Bogie 2,Vertical,0.428604728,Up,110.1118351,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202075,2022.23,-37.84861,144.8320839,110.5683437,23/10/2015,1,-37.84861,144.8320839,Caution Average Peak to Peak,Bogie 2,Vertical,0.428304689,Up,110.5683437,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202141,2022.89,-37.8485766,144.8322164,111.134434,23/10/2015,1,-37.8485766,144.8322164,Caution Base Acceleration,Bogie 2,Vertical,-0.700153925,Up,111.134434,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202149,2022.97,-37.8485427,144.832348,111.1005316,23/10/2015,1,-37.8485427,144.832348,Base Acceleration,Bogie 2,Vertical,0.866015094,Up,111.1005316,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202150,2022.98,-37.8485427,144.832348,111.0946988,23/10/2015,1,-37.8485427,144.832348,Caution Base Acceleration,Bogie 1,Vertical,-0.750227627,Up,111.0946988,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202231,2023.79,-37.8484764,144.8326141,110.4835954,23/10/2015,1,-37.8484764,144.8326141,Caution Average Peak to Peak,Bogie 2,Vertical,0.447210169,Up,110.4835954,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202495,2026.43,-37.8482732,144.8334174,110.3002798,23/10/2015,1,-37.8482732,144.8334174,Caution Base Acceleration,Bogie 2,Vertical,0.6847362,Up,110.3002798,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202505,2026.53,-37.8482732,144.8334174,110.1359067,23/10/2015,1,-37.8482732,144.8334174,Base Acceleration,Bogie 2,Vertical,-0.829579928,Up,110.1359067,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202506,2026.53,-37.8482732,144.8334174,110.1359067,23/10/2015,1,-37.8482732,144.8334174,Caution Base Acceleration,Bogie 1,Vertical,0.686117249,Up,110.1359067,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202580,2027.27,-37.8482087,144.8336814,110.2464473,23/10/2015,1,-37.8482087,144.8336814,Caution Average Peak to Peak,Bogie 2,Vertical,0.437429627,Up,110.2464473,Werribee,1,2,23/10/2015,110-120,Altona Station,2,1
202622,2027.69,-37.8481765,144.8338137,109.8883831,23/10/2015,1,-37.8481765,144.8338137,Average Peak to Peak,Bogie 2,Vertical,0.500341091,Up,109.8883831,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
202719,2028.66,-37.8480789,144.8342078,109.7729515,23/10/2015,1,-37.8480789,144.8342078,Caution Average Peak to Peak,Bogie 2,Vertical,0.498268057,Up,109.7729515,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
202806,2029.53,-37.8480109,144.8344705,109.6262269,23/10/2015,1,-37.8480109,144.8344705,Caution Base Acceleration,Bogie 2,Vertical,-0.743137316,Up,109.6262269,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
202807,2029.54,-37.8480109,144.8344705,109.6344632,23/10/2015,1,-37.8480109,144.8344705,Base Acceleration,Bogie 2,Vertical,-0.864769044,Up,109.6344632,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
202817,2029.64,-37.8480109,144.8344705,109.6928814,23/10/2015,1,-37.8480109,144.8344705,Caution Base Acceleration,Bogie 1,Vertical,-0.734097175,Up,109.6928814,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
202818,2029.65,-37.8480109,144.8344705,109.6961431,23/10/2015,1,-37.8480109,144.8344705,Base Acceleration,Bogie 1,Vertical,-0.884116996,Up,109.6961431,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
203001,2031.48,-37.8478417,144.83513,109.1287125,23/10/2015,1,-37.8478417,144.83513,Caution Average Peak to Peak,Bogie 2,Vertical,0.432527977,Up,109.1287125,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
203232,2033.79,-37.8476441,144.8359116,109.0417638,23/10/2015,1,-37.8476441,144.8359116,Caution Base Acceleration,Bogie 2,Vertical,-0.687194822,Up,109.0417638,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
203280,2034.27,-37.8476113,144.8360419,108.3923056,23/10/2015,1,-37.8476113,144.8360419,Caution Base Acceleration,Bogie 1,Vertical,-0.697197047,Up,108.3923056,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
203492,2036.39,-37.8474473,144.836693,108.101831,23/10/2015,1,-37.8474473,144.836693,Caution Base Acceleration,Bogie 2,Vertical,0.773316481,Up,108.101831,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
203493,2036.4,-37.8474473,144.836693,108.1018131,23/10/2015,1,-37.8474473,144.836693,Base Acceleration,Bogie 2,Vertical,0.802338333,Up,108.1018131,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
203512,2036.59,-37.8474143,144.8368232,108.0483677,23/10/2015,1,-37.8474143,144.8368232,Caution Base Acceleration,Bogie 1,Vertical,-0.737227188,Up,108.0483677,Werribee,1,2,23/10/2015,100-110,Altona Station,2,1
204515,2046.62,-37.8466813,144.8400441,104.1260655,23/10/2015,1,-37.8466813,144.8400441,Caution Base Acceleration,Bogie 2,Vertical,-0.747976055,Up,104.1260655,Werribee,1,2,23/10/2015,100-110,Seaholme Station,2,1
204516,2046.63,-37.8466813,144.8400441,104.1109928,23/10/2015,1,-37.8466813,144.8400441,Base Acceleration,Bogie 2,Vertical,-0.810448047,Up,104.1109928,Werribee,1,2,23/10/2015,100-110,Seaholme Station,2,1
204527,2046.74,-37.8466813,144.8400441,103.9544034,23/10/2015,1,-37.8466813,144.8400441,Caution Base Acceleration,Bogie 1,Vertical,-0.684486253,Up,103.9544034,Werribee,1,2,23/10/2015,100-110,Seaholme Station,2,1
212031,2121.78,-37.8482137,144.8607954,78.49649597,23/10/2015,1,-37.8482137,144.8607954,Caution Base Acceleration,Bogie 2,Vertical,0.571636897,Up,78.49649597,Werribee,1,2,23/10/2015,70-80,Newport Station,2,1
215035,2151.82,-37.849074,144.8679114,73.25109484,23/10/2015,1,-37.849074,144.8679114,Caution Base Acceleration,Bogie 2,Vertical,0.562026049,Up,73.25109484,Werribee,1,2,23/10/2015,70-80,Newport Station,2,1
219347,2194.94,-37.8484452,144.8765205,60.29598584,23/10/2015,1,-37.8484452,144.8765205,Caution Base Acceleration,Bogie 2,Vertical,0.631488615,Up,60.29598584,Werribee,1,2,23/10/2015,60-70,Newport Station,2,1
219348,2194.95,-37.8484452,144.8765205,60.30860244,23/10/2015,1,-37.8484452,144.8765205,Base Acceleration,Bogie 2,Vertical,0.695315117,Up,60.30860244,Werribee,1,2,23/10/2015,60-70,Newport Station,2,1
247028,2471.75,-37.8229963,144.8878225,78.64602169,23/10/2015,1,-37.8229963,144.8878225,Caution Base Acceleration,Bogie 2,Vertical,0.601462206,Up,78.64602169,Werribee,1,2,23/10/2015,70-80,Yarraville Station,2,1
319175,3193.22,-37.8137552,144.9479332,57.17600076,23/10/2015,1,-37.8137552,144.9479332,Caution Base Acceleration,Bogie 2,Vertical,0.565277973,Up,57.17600076,Werribee,1,2,23/10/2015,50-60,Spencer Street Station,2,1
