Time,Speed,Date Route,Analysis Type,Accelerometer Location,Route,Exceedence Instance,Series_y,Date Exc,Speed Bracket,Nearest Station,Series,Run
244.3,113.1130124,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
244.31,113.1187119,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
244.69,113.0376422,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
244.69,113.0376422,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
245.06,112.8460408,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
245.36,112.9164989,29/10/2015,GPS,GPS,,,,,GPS,,1,3
245.47,112.9439741,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
246.28,112.8654874,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
246.28,112.8654874,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
246.76,113.1653486,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
247.88,113.1167111,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
247.88,113.1167111,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
247.9,113.1287289,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
248.44,113.0822927,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
249.45,113.3600083,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
249.46,113.3566381,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
250.13,113.1130483,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
250.14,113.1163813,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
250.15,113.1199813,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
250.21,113.1469959,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
250.22,113.1523583,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
250.61,113.4067181,29/10/2015,GPS,GPS,,,,,GPS,,1,3
251.45,113.0763282,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
251.46,113.0872984,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
251.46,113.0872984,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
251.48,113.1096022,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
251.66,113.2812111,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
252.74,113.0281819,29/10/2015,Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
253.06,113.0019342,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
253.63,113.3664242,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
253.65,113.3872714,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
253.84,113.5369521,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
254,113.525036,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
254,113.525036,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
254.78,113.4142728,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
255.07,113.7891687,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
255.08,113.7918653,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
255.09,113.7936887,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
255.46,113.4023119,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
255.83,113.1801691,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
255.86,113.1941909,29/10/2015,GPS,GPS,,,,,GPS,,1,3
256.32,113.332146,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
256.71,113.0273097,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
257.88,113.0150226,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
257.96,113.0284628,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
257.97,113.0299635,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
257.98,113.0314161,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
258.06,113.0408685,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
258.36,113.0012516,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
259.82,112.9538859,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
259.83,112.9454922,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
259.86,112.9189994,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
261.13,112.8708267,29/10/2015,GPS,GPS,,,,,GPS,,1,3
263.6,113.3419213,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
263.63,113.3343042,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
263.7,113.3135945,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
263.82,113.2694113,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
266.4,113.9041775,29/10/2015,GPS,GPS,,,,,GPS,,1,3
271.67,115.0853535,29/10/2015,GPS,GPS,,,,,GPS,,1,3
272.63,115.1170773,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
272.64,115.1170025,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
273.2,115.1995173,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
273.57,115.2193131,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
275.06,115.679287,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
275.69,115.753363,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
275.7,115.7586141,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
276.94,115.2127332,29/10/2015,GPS,GPS,,,,,GPS,,1,3
277.63,115.0363067,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
278.37,114.905832,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
279.03,114.8485594,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
279.31,114.9137172,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
279.5,114.8915705,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
279.58,114.8827758,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
279.59,114.8822033,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
279.82,114.9195058,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
280.19,115.0649457,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
280.68,114.7251888,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
281.03,114.2778373,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
281.13,114.2386573,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
281.13,114.2386573,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
281.45,114.4848855,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
281.53,114.5786744,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
282.2,114.2765135,29/10/2015,GPS,GPS,,,,,GPS,,1,3
282.27,114.1996857,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
282.69,113.8974171,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
283.37,113.7000203,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
283.38,113.7006312,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
283.91,113.6100041,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
284.35,113.1662259,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
284.85,112.8962485,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
285.86,113.2215575,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
285.93,113.1494518,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
285.94,113.1394627,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
285.95,113.1296134,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
285.98,113.1010886,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
286.47,112.9563478,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
287.43,112.3366005,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
287.47,112.3184352,29/10/2015,GPS,GPS,,,,,GPS,,1,3
288.51,112.5904997,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
289.02,111.9817029,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
290.46,111.8319551,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
290.66,111.6926877,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
290.94,111.6203225,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
291.05,111.6553758,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
291.16,111.7020809,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
291.38,111.72969,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
291.47,111.6974917,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
292.64,111.6347273,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
292.65,111.6307168,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
292.74,111.5873184,29/10/2015,GPS,GPS,,,,,GPS,,1,3
293.06,111.4259776,29/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
293.16,111.4051898,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
293.86,111.6880958,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
294.06,111.6550991,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
294.15,111.5875985,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
294.34,111.3715239,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
295.44,111.0426686,29/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
295.81,110.7396177,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
295.82,110.7365285,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
295.89,110.7228654,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
295.9,110.7219739,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
296.02,110.728692,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,110-120,Westona,2,3
297.06,111.4042367,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
297.64,110.8289751,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
298.01,110.7418866,29/10/2015,GPS,GPS,,,,,GPS,,1,3
303.28,110.6160635,29/10/2015,GPS,GPS,,,,,GPS,,1,3
305.8,109.788585,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
306.17,110.1268642,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,110-120,Westona,2,3
306.46,109.9013625,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
307.05,109.487157,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
308.07,109.0701545,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
308.16,109.0512687,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
308.25,109.0711939,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
308.27,109.0820749,29/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Westona,2,3
308.55,109.4741221,29/10/2015,GPS,GPS,,,,,GPS,,1,3
308.66,109.6769117,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
310.6,108.5078941,29/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
311.6,108.3306165,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Westona,2,3
313.55,107.8438651,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
313.56,107.8361455,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
313.67,107.7322919,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
313.82,107.5340538,29/10/2015,GPS,GPS,,,,,GPS,,1,3
315.94,106.9693168,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
318.14,106.4152571,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
318.15,106.4080696,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
318.26,106.3394432,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
319.09,106.7527296,29/10/2015,GPS,GPS,,,,,GPS,,1,3
319.98,105.9161565,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
320.06,105.9565638,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
320.07,105.9619022,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
323.57,105.4990558,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
323.96,105.0915479,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
323.96,105.0915479,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
324.35,104.9100914,29/10/2015,GPS,GPS,,,,,GPS,,1,3
327.48,104.1439466,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
329.62,103.491493,29/10/2015,GPS,GPS,,,,,GPS,,1,3
330.03,103.6187409,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
334.77,102.5645959,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
334.89,102.5368952,29/10/2015,GPS,GPS,,,,,GPS,,1,3
337.01,102.1246595,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
337.02,102.1216845,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
339.2,101.5405512,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
339.3,101.3395267,29/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,29/10/2015,100-110,Laverton,2,3
340.16,100.0885686,29/10/2015,GPS,GPS,,,,,GPS,,1,3
345.43,93.98302692,29/10/2015,GPS,GPS,,,,,GPS,,1,3
350.7,84.46812194,29/10/2015,GPS,GPS,,,,,GPS,,1,3
355.97,73.51730337,29/10/2015,GPS,GPS,,,,,GPS,,1,3
361.24,60.64778429,29/10/2015,GPS,GPS,,,,,GPS,,1,3
366.51,56.48649416,29/10/2015,GPS,GPS,,,,,GPS,,1,3
371.78,55.46092977,29/10/2015,GPS,GPS,,,,,GPS,,1,3
377.05,53.20147896,29/10/2015,GPS,GPS,,,,,GPS,,1,3
382.32,51.7745733,29/10/2015,GPS,GPS,,,,,GPS,,1,3
387.59,46.33843683,29/10/2015,GPS,GPS,,,,,GPS,,1,3
392.86,35.08556082,29/10/2015,GPS,GPS,,,,,GPS,,1,3
398.13,23.16609659,29/10/2015,GPS,GPS,,,,,GPS,,1,3
403.4,14.96766776,29/10/2015,GPS,GPS,,,,,GPS,,1,3
408.67,2.877149477,29/10/2015,GPS,GPS,,,,,GPS,,1,3
413.94,0.673278008,29/10/2015,GPS,GPS,,,,,GPS,,1,3
419.21,0.500188572,29/10/2015,GPS,GPS,,,,,GPS,,1,3
424.48,0.479781831,29/10/2015,GPS,GPS,,,,,GPS,,1,3
429.75,0.395477803,29/10/2015,GPS,GPS,,,,,GPS,,1,3
435.02,0.350362274,29/10/2015,GPS,GPS,,,,,GPS,,1,3
440.29,0.215473868,29/10/2015,GPS,GPS,,,,,GPS,,1,3
445.56,0.554243254,29/10/2015,GPS,GPS,,,,,GPS,,1,3
450.83,0.684221064,29/10/2015,GPS,GPS,,,,,GPS,,1,3
456.1,0.404790444,29/10/2015,GPS,GPS,,,,,GPS,,1,3
461.37,0.566438823,29/10/2015,GPS,GPS,,,,,GPS,,1,3
466.64,0.681659067,29/10/2015,GPS,GPS,,,,,GPS,,1,3
471.91,0.452022958,29/10/2015,GPS,GPS,,,,,GPS,,1,3
477.18,0.384803433,29/10/2015,GPS,GPS,,,,,GPS,,1,3
482.45,0.57445139,29/10/2015,GPS,GPS,,,,,GPS,,1,3
487.72,14.4041575,29/10/2015,GPS,GPS,,,,,GPS,,1,3
492.99,28.79140396,29/10/2015,GPS,GPS,,,,,GPS,,1,3
498.26,42.62251645,29/10/2015,GPS,GPS,,,,,GPS,,1,3
503.53,52.50528216,29/10/2015,GPS,GPS,,,,,GPS,,1,3
508.8,60.38538188,29/10/2015,GPS,GPS,,,,,GPS,,1,3
514.07,66.25951544,29/10/2015,GPS,GPS,,,,,GPS,,1,3
519.34,70.50363233,29/10/2015,GPS,GPS,,,,,GPS,,1,3
523.77,74.80604652,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Laverton,2,3
523.86,74.87101536,29/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Laverton,2,3
524.61,74.34975816,29/10/2015,GPS,GPS,,,,,GPS,,1,3
529.36,77.2059016,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Aircraft,2,3
529.88,76.42141423,29/10/2015,GPS,GPS,,,,,GPS,,1,3
535.15,74.97748505,29/10/2015,GPS,GPS,,,,,GPS,,1,3
540.42,65.95551932,29/10/2015,GPS,GPS,,,,,GPS,,1,3
545.69,53.68137454,29/10/2015,GPS,GPS,,,,,GPS,,1,3
550.96,41.3338941,29/10/2015,GPS,GPS,,,,,GPS,,1,3
556.23,29.81153883,29/10/2015,GPS,GPS,,,,,GPS,,1,3
561.5,20.42642783,29/10/2015,GPS,GPS,,,,,GPS,,1,3
566.77,7.606979288,29/10/2015,GPS,GPS,,,,,GPS,,1,3
572.04,0.514992745,29/10/2015,GPS,GPS,,,,,GPS,,1,3
577.31,0.606895527,29/10/2015,GPS,GPS,,,,,GPS,,1,3
582.58,0.499304171,29/10/2015,GPS,GPS,,,,,GPS,,1,3
587.85,0.443165293,29/10/2015,GPS,GPS,,,,,GPS,,1,3
593.12,0.633773487,29/10/2015,GPS,GPS,,,,,GPS,,1,3
598.39,0.35141086,29/10/2015,GPS,GPS,,,,,GPS,,1,3
603.66,0.294774275,29/10/2015,GPS,GPS,,,,,GPS,,1,3
608.93,0.630859194,29/10/2015,GPS,GPS,,,,,GPS,,1,3
614.2,0.608053956,29/10/2015,GPS,GPS,,,,,GPS,,1,3
619.47,0.645215393,29/10/2015,GPS,GPS,,,,,GPS,,1,3
624.74,0.763763384,29/10/2015,GPS,GPS,,,,,GPS,,1,3
630.01,3.196873712,29/10/2015,GPS,GPS,,,,,GPS,,1,3
635.28,18.5832468,29/10/2015,GPS,GPS,,,,,GPS,,1,3
640.55,33.07619587,29/10/2015,GPS,GPS,,,,,GPS,,1,3
645.82,46.77862657,29/10/2015,GPS,GPS,,,,,GPS,,1,3
651.09,56.81029938,29/10/2015,GPS,GPS,,,,,GPS,,1,3
656.36,63.59294915,29/10/2015,GPS,GPS,,,,,GPS,,1,3
661.63,68.87342701,29/10/2015,GPS,GPS,,,,,GPS,,1,3
666.9,73.41100336,29/10/2015,GPS,GPS,,,,,GPS,,1,3
669.98,75.81250689,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Aircraft,2,3
672.17,77.3393837,29/10/2015,GPS,GPS,,,,,GPS,,1,3
677.04,78.47488877,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,70-80,Aircraft,2,3
677.44,78.23361994,29/10/2015,GPS,GPS,,,,,GPS,,1,3
682.71,77.27062647,29/10/2015,GPS,GPS,,,,,GPS,,1,3
687.98,74.4353142,29/10/2015,GPS,GPS,,,,,GPS,,1,3
693.25,63.63152389,29/10/2015,GPS,GPS,,,,,GPS,,1,3
698.52,52.16413285,29/10/2015,GPS,GPS,,,,,GPS,,1,3
703.79,42.87056336,29/10/2015,GPS,GPS,,,,,GPS,,1,3
709.06,35.98485885,29/10/2015,GPS,GPS,,,,,GPS,,1,3
714.33,27.68791061,29/10/2015,GPS,GPS,,,,,GPS,,1,3
719.6,19.27213378,29/10/2015,GPS,GPS,,,,,GPS,,1,3
724.87,3.767602448,29/10/2015,GPS,GPS,,,,,GPS,,1,3
730.14,0.296359392,29/10/2015,GPS,GPS,,,,,GPS,,1,3
735.41,0.557873403,29/10/2015,GPS,GPS,,,,,GPS,,1,3
740.68,0.33066987,29/10/2015,GPS,GPS,,,,,GPS,,1,3
745.95,0.787834429,29/10/2015,GPS,GPS,,,,,GPS,,1,3
751.22,2.568345048,29/10/2015,GPS,GPS,,,,,GPS,,1,3
756.49,18.50266881,29/10/2015,GPS,GPS,,,,,GPS,,1,3
761.76,33.95099541,29/10/2015,GPS,GPS,,,,,GPS,,1,3
767.03,48.26127207,29/10/2015,GPS,GPS,,,,,GPS,,1,3
772.3,58.7153404,29/10/2015,GPS,GPS,,,,,GPS,,1,3
777.57,66.20182202,29/10/2015,GPS,GPS,,,,,GPS,,1,3
782.84,71.34425756,29/10/2015,GPS,GPS,,,,,GPS,,1,3
788.11,75.55943521,29/10/2015,GPS,GPS,,,,,GPS,,1,3
793.38,79.32863165,29/10/2015,GPS,GPS,,,,,GPS,,1,3
798.65,83.12031522,29/10/2015,GPS,GPS,,,,,GPS,,1,3
800.24,84.12469814,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Aircraft,2,3
803.92,86.50115586,29/10/2015,GPS,GPS,,,,,GPS,,1,3
806,87.16902797,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Aircraft,2,3
809.19,88.88621876,29/10/2015,GPS,GPS,,,,,GPS,,1,3
810.37,89.298493,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,80-90,Aircraft,2,3
814.46,91.32574038,29/10/2015,GPS,GPS,,,,,GPS,,1,3
819.73,93.51429395,29/10/2015,GPS,GPS,,,,,GPS,,1,3
821.05,94.41013595,29/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,29/10/2015,90-100,Aircraft,2,3
825,96.11855112,29/10/2015,GPS,GPS,,,,,GPS,,1,3
830.27,98.77317075,29/10/2015,GPS,GPS,,,,,GPS,,1,3
