GPS files created from Cranbourne_Route_3rd_1.csv
Analysis type:,Fourier Analysis
Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,Frequency(Hz),Time,Speed
-38.0181470963,145.230965286,Base Acceleration,Bogie 2,Vertical,0.822322650956,N/A,5179.33000007,103.346721494
-38.0176828963,145.230829586,Base Acceleration,Bogie 2,Vertical,-0.916925241051,N/A,5181.31000007,101.909798844
-38.0170828963,145.230519986,Base Acceleration,Bogie 2,Vertical,-0.822025501812,N/A,5183.75000007,103.625203753
-38.0164399963,145.230215886,Base Acceleration,Bogie 2,Vertical,-0.908416175875,N/A,5186.47000007,103.931078027
-38.0153128963,145.229718586,Base Acceleration,Bogie 2,Vertical,0.819823361204,N/A,5190.94000007,104.505160436
-38.0148794963,145.229534186,Base Acceleration,Bogie 2,Vertical,-0.95591338319,N/A,5192.72000007,103.177171333
-38.0123872963,145.228427586,Base Acceleration,Bogie 2,Vertical,-0.810902292496,N/A,5203.09000007,103.66190571
-38.0118330963,145.228192986,Base Acceleration,Bogie 2,Vertical,0.874320394306,N/A,5205.39000007,103.601035121
-38.0111728963,145.227882586,Base Acceleration,Bogie 2,Vertical,0.813193393038,N/A,5208.18000007,101.503951887
-38.0099493963,145.227352386,Base Acceleration,Bogie 2,Vertical,-0.833571183414,N/A,5213.24000007,103.466707364
-38.0095075963,145.227152186,Base Acceleration,Bogie 2,Vertical,-0.822131996972,N/A,5215.06000007,102.65175726
-38.0090842463,145.226971436,Base Acceleration,Bogie 2,Vertical,0.811254108263,N/A,5216.68000007,104.124126598
-38.0080096963,145.226503186,Base Acceleration,Bogie 2,Vertical,-0.839992847245,N/A,5220.90000007,105.529844556
